,loss,accuracy,val_loss,val_accuracy
0,20.157533645629883,0.0989583358168602,19.05111312866211,0.0833333358168602
1,19.920379638671875,0.1041666641831398,19.044960021972656,0.0833333358168602
2,19.98542594909668,0.1015625,19.03569793701172,0.0833333358168602
3,19.791580200195312,0.1171875,19.029869079589844,0.0833333358168602
4,19.755008697509766,0.1119791641831398,19.019248962402344,0.0833333358168602
5,19.509004592895508,0.1588541716337204,19.014888763427734,0.0833333358168602
6,19.485868453979492,0.1588541716337204,19.00519371032715,0.0833333358168602
7,19.24703025817871,0.2057291716337204,19.001985549926758,0.0833333358168602
8,19.229951858520508,0.1953125,18.99236297607422,0.0833333358168602
9,19.025962829589844,0.2473958283662796,18.989824295043945,0.0833333358168602
10,19.02883529663086,0.2447916716337204,18.981111526489258,0.0833333358168602
11,18.863197326660156,0.2786458432674408,18.978805541992188,0.0833333358168602
12,18.83782958984375,0.296875,18.971866607666016,0.0833333358168602
13,18.719141006469727,0.3177083432674408,18.96846580505371,0.0833333358168602
14,18.7139835357666,0.3072916567325592,18.959558486938477,0.0833333358168602
15,18.622299194335938,0.3177083432674408,18.955646514892578,0.0625
16,18.6059627532959,0.3333333432674408,18.947525024414062,0.0625
17,18.542329788208008,0.3255208432674408,18.944007873535156,0.0625
18,18.532487869262695,0.3411458432674408,18.93581771850586,0.0625
19,18.50377655029297,0.3359375,18.932334899902344,0.0625
20,18.49730682373047,0.3463541567325592,18.924224853515625,0.0625
21,18.443559646606445,0.3411458432674408,18.920984268188477,0.0625
22,18.452608108520508,0.34375,18.91510581970215,0.0625
23,18.404409408569336,0.3385416567325592,18.9117488861084,0.0625
24,18.40650177001953,0.3307291567325592,18.903797149658203,0.0416666679084301
25,18.36991310119629,0.3541666567325592,18.901636123657227,0.02083333395421505
26,18.37428855895996,0.3333333432674408,18.89396095275879,0.02083333395421505
27,18.341339111328125,0.3515625,18.890607833862305,0.02083333395421505
28,18.34251594543457,0.3645833432674408,18.8790283203125,0.0625
29,18.317703247070312,0.3645833432674408,18.87698745727539,0.0625
30,18.31336212158203,0.3567708432674408,18.866628646850586,0.0833333358168602
31,18.281078338623047,0.3697916567325592,18.86421775817871,0.0833333358168602
32,18.285816192626953,0.3671875,18.85346794128418,0.0833333358168602
