,loss,accuracy,val_loss,val_accuracy
0,18.35830307006836,0.3020833432674408,17.834314346313477,0.3333333432674408
1,18.06559944152832,0.3359375,17.828617095947266,0.3333333432674408
2,18.016550064086914,0.3229166567325592,17.80868911743164,0.3333333432674408
3,17.87053680419922,0.34375,17.807147979736328,0.3333333432674408
4,17.794382095336914,0.390625,17.777963638305664,0.3125
5,17.75604248046875,0.3932291567325592,17.77136993408203,0.3333333432674408
6,17.706682205200195,0.4088541567325592,17.722980499267578,0.3333333432674408
7,17.66044807434082,0.3984375,17.720077514648438,0.2916666567325592
8,17.66466522216797,0.4270833432674408,17.663434982299805,0.3125
9,17.5775089263916,0.4296875,17.66087532043457,0.3125
10,17.553985595703125,0.4791666567325592,17.596546173095703,0.2916666567325592
11,17.491241455078125,0.46875,17.592021942138672,0.2916666567325592
12,17.476957321166992,0.4635416567325592,17.5184268951416,0.3333333432674408
13,17.40134048461914,0.46875,17.513446807861328,0.3333333432674408
14,17.40586280822754,0.4609375,17.43465232849121,0.3333333432674408
15,17.33087158203125,0.4505208432674408,17.429338455200195,0.2916666567325592
16,17.340253829956055,0.4583333432674408,17.341259002685547,0.2708333432674408
17,17.251787185668945,0.4583333432674408,17.34196662902832,0.2916666567325592
18,17.254690170288086,0.4375,17.253068923950195,0.3333333432674408
19,17.15850257873535,0.46875,17.250137329101562,0.2916666567325592
20,17.144166946411133,0.4869791567325592,17.15679168701172,0.3333333432674408
21,17.070398330688477,0.4609375,17.15926170349121,0.2708333432674408
22,17.032798767089844,0.4765625,17.061044692993164,0.3333333432674408
23,16.96076774597168,0.5052083134651184,17.061166763305664,0.2708333432674408
24,16.9672794342041,0.4348958432674408,16.960693359375,0.3333333432674408
25,16.91153907775879,0.4765625,16.960567474365234,0.25
26,16.891218185424805,0.4661458432674408,16.858156204223633,0.3333333432674408
27,16.80514144897461,0.4791666567325592,16.85185432434082,0.2708333432674408
28,16.72809600830078,0.4583333432674408,16.741518020629883,0.3125
29,16.610071182250977,0.4895833432674408,16.743804931640625,0.2291666716337204
30,16.611440658569336,0.4895833432674408,16.640727996826172,0.3333333432674408
31,16.501707077026367,0.484375,16.633731842041016,0.3333333432674408
32,16.444650650024414,0.5130208134651184,16.524608612060547,0.3333333432674408
33,16.367385864257812,0.4791666567325592,16.5228328704834,0.3333333432674408
34,16.389925003051758,0.5026041865348816,16.40447235107422,0.3333333432674408
35,16.27604866027832,0.4791666567325592,16.410133361816406,0.3333333432674408
36,16.251930236816406,0.4947916567325592,16.285202026367188,0.3333333432674408
